,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome
898,35,blue-collar,married,primary,no,793,yes,no,cellular,17,apr,106,1,-1,0,unknown
899,51,blue-collar,divorced,unknown,no,10287,yes,no,unknown,29,may,117,1,-1,0,unknown
900,33,technician,single,secondary,no,5235,no,no,cellular,7,aug,67,3,-1,0,unknown
901,30,technician,single,tertiary,no,3,yes,no,cellular,6,may,45,2,169,2,failure
902,58,technician,single,secondary,no,409,no,yes,cellular,14,jul,643,2,-1,0,unknown
903,34,admin.,married,tertiary,no,35,yes,no,cellular,15,oct,76,1,69,2,failure
904,45,management,married,tertiary,no,-459,no,no,cellular,21,aug,508,6,-1,0,unknown
905,28,services,single,secondary,no,198,no,no,cellular,5,jul,128,2,-1,0,unknown
906,31,blue-collar,married,primary,no,99,yes,no,cellular,17,apr,193,2,322,1,other
907,40,management,married,tertiary,no,60,no,no,unknown,16,jun,172,6,-1,0,unknown
908,30,services,single,secondary,no,3485,no,no,cellular,2,feb,142,2,-1,0,unknown
909,34,entrepreneur,married,secondary,no,-139,yes,yes,unknown,27,may,492,2,-1,0,unknown
910,40,blue-collar,married,secondary,no,952,no,yes,unknown,12,jun,140,1,-1,0,unknown
911,59,retired,married,primary,no,1427,no,no,unknown,18,jun,140,2,-1,0,unknown
912,43,technician,single,tertiary,no,1017,yes,no,unknown,19,may,257,2,-1,0,unknown
913,41,management,married,tertiary,no,-29,no,no,cellular,29,jan,41,2,266,2,failure
914,33,technician,divorced,secondary,no,9,no,no,cellular,21,aug,91,2,-1,0,unknown
915,33,management,married,secondary,no,4040,yes,no,cellular,20,apr,132,2,-1,0,unknown
916,36,blue-collar,married,secondary,no,13,no,no,unknown,3,jun,284,1,-1,0,unknown
917,32,self-employed,single,secondary,no,1259,no,no,cellular,25,jul,184,2,-1,0,unknown
918,25,admin.,married,secondary,no,18,yes,no,cellular,18,jul,225,1,-1,0,unknown
919,25,blue-collar,married,secondary,no,-76,yes,no,unknown,12,may,241,3,-1,0,unknown
920,38,technician,single,tertiary,no,221,no,no,cellular,20,aug,79,3,-1,0,unknown
921,34,management,married,tertiary,no,136,yes,no,cellular,22,apr,156,1,-1,0,unknown
922,67,blue-collar,married,secondary,no,16353,no,no,cellular,27,oct,223,2,-1,0,unknown
923,32,blue-collar,married,secondary,no,-63,yes,no,unknown,30,may,198,1,-1,0,unknown
924,45,housemaid,married,primary,no,7353,no,no,cellular,13,aug,536,2,-1,0,unknown
925,33,blue-collar,married,primary,no,511,yes,no,unknown,21,may,304,2,-1,0,unknown
926,38,admin.,married,primary,no,3913,yes,no,cellular,20,apr,196,2,315,2,failure
927,32,technician,divorced,secondary,no,1097,yes,no,unknown,12,may,298,2,-1,0,unknown
928,54,retired,divorced,tertiary,no,6102,yes,yes,unknown,21,may,86,6,-1,0,unknown
929,51,admin.,divorced,secondary,no,340,yes,no,unknown,8,may,186,1,-1,0,unknown
930,42,blue-collar,married,primary,no,-119,yes,no,cellular,22,jul,167,3,-1,0,unknown
931,41,admin.,married,secondary,no,2993,yes,no,cellular,22,jul,24,12,-1,0,unknown
932,39,management,divorced,tertiary,no,3575,no,yes,cellular,18,aug,74,3,-1,0,unknown
933,38,blue-collar,married,secondary,no,361,yes,no,unknown,11,jun,601,1,-1,0,unknown
934,39,management,married,secondary,no,1072,yes,no,unknown,27,may,1168,2,-1,0,unknown
935,46,blue-collar,married,primary,no,2904,no,no,cellular,20,apr,277,2,-1,0,unknown
936,50,entrepreneur,divorced,tertiary,no,1790,no,yes,cellular,6,feb,748,3,-1,0,unknown
937,33,blue-collar,married,secondary,no,86,yes,no,unknown,19,may,364,1,-1,0,unknown
938,37,technician,married,secondary,no,1633,yes,no,unknown,19,may,229,3,-1,0,unknown
939,31,management,married,tertiary,no,8312,no,no,cellular,29,aug,43,13,-1,0,unknown
940,34,blue-collar,divorced,unknown,no,172,no,no,cellular,15,jun,177,1,-1,0,unknown
941,34,management,married,tertiary,no,0,yes,no,cellular,7,aug,262,1,99,2,success
942,36,management,married,tertiary,no,222,yes,no,cellular,6,may,317,1,169,2,failure
943,40,technician,married,secondary,no,109,no,no,unknown,20,jun,402,22,-1,0,unknown
944,40,blue-collar,married,secondary,no,1451,no,no,cellular,1,jun,314,1,-1,0,unknown
945,41,technician,married,secondary,no,1066,no,no,cellular,11,feb,109,3,-1,0,unknown
946,52,management,married,tertiary,no,3163,no,no,cellular,25,aug,56,6,-1,0,unknown
947,40,services,single,secondary,no,888,yes,no,unknown,12,may,169,2,-1,0,unknown
948,48,blue-collar,single,unknown,no,428,yes,no,cellular,18,may,127,1,-1,0,unknown
949,33,management,divorced,secondary,no,106,no,no,cellular,20,aug,175,3,-1,0,unknown
950,44,technician,divorced,secondary,no,0,no,no,cellular,12,aug,56,2,-1,0,unknown
951,55,management,married,tertiary,no,979,no,yes,cellular,8,jul,123,1,-1,0,unknown
952,51,admin.,married,secondary,no,2662,no,no,telephone,28,jan,148,2,-1,0,unknown
953,34,management,single,tertiary,no,84,no,no,cellular,5,feb,231,1,-1,0,unknown
954,58,retired,divorced,unknown,no,5920,yes,no,cellular,23,jul,255,1,-1,0,unknown
955,39,management,single,tertiary,no,816,yes,no,cellular,27,aug,37,3,-1,0,unknown
956,27,unemployed,single,secondary,no,3276,no,no,cellular,5,aug,106,1,110,2,other
957,55,management,divorced,unknown,no,2,yes,no,unknown,19,may,95,1,-1,0,unknown
958,35,technician,single,secondary,no,-51,no,no,unknown,2,jul,134,2,-1,0,unknown
959,37,technician,single,tertiary,no,3315,yes,no,cellular,9,apr,820,2,-1,0,unknown
960,52,technician,married,secondary,no,196,yes,yes,cellular,24,feb,116,1,273,3,failure
961,41,blue-collar,married,secondary,no,552,yes,no,cellular,12,may,463,1,-1,0,unknown
962,52,admin.,married,secondary,no,2347,no,yes,cellular,12,aug,603,3,-1,0,unknown
963,34,blue-collar,single,secondary,no,3723,yes,no,unknown,27,may,47,5,-1,0,unknown
964,53,management,divorced,primary,no,255,no,no,cellular,19,nov,126,1,-1,0,unknown
965,33,management,single,tertiary,no,3143,no,no,cellular,29,jun,421,2,-1,0,unknown
966,47,self-employed,married,secondary,no,0,no,no,unknown,26,jun,174,8,-1,0,unknown
967,35,blue-collar,married,secondary,no,6411,yes,yes,cellular,30,jan,144,1,266,2,failure
968,33,management,single,tertiary,no,1909,no,no,cellular,8,aug,191,2,-1,0,unknown
969,55,blue-collar,married,primary,no,3873,no,no,telephone,21,apr,222,1,-1,0,unknown
970,58,self-employed,married,primary,no,1013,yes,no,cellular,11,aug,206,1,461,1,failure
971,44,admin.,married,secondary,no,262,yes,no,cellular,9,jul,74,1,-1,0,unknown
972,25,services,single,secondary,no,3217,yes,no,unknown,28,may,24,1,-1,0,unknown
973,37,technician,single,secondary,no,5436,yes,no,cellular,6,may,7,11,351,1,failure
974,41,blue-collar,married,primary,no,2067,yes,no,cellular,15,may,493,7,-1,0,unknown
975,34,blue-collar,single,secondary,no,215,no,no,cellular,3,mar,350,3,-1,0,unknown
976,36,services,divorced,secondary,no,1594,no,no,unknown,6,jun,250,3,-1,0,unknown
977,44,self-employed,married,tertiary,no,134,no,no,cellular,28,aug,86,4,-1,0,unknown
978,34,entrepreneur,divorced,tertiary,no,262,no,no,cellular,20,nov,371,1,-1,0,unknown
979,56,blue-collar,divorced,primary,no,3021,no,no,unknown,9,jun,419,2,-1,0,unknown
980,43,management,divorced,tertiary,no,388,yes,no,unknown,8,may,2087,2,-1,0,unknown
981,28,blue-collar,single,secondary,no,3412,yes,no,cellular,15,may,22,4,-1,0,unknown
982,54,blue-collar,married,secondary,no,1291,yes,no,unknown,5,may,266,1,-1,0,unknown
983,37,technician,divorced,secondary,no,79,no,no,cellular,21,jul,191,1,-1,0,unknown
984,59,self-employed,married,tertiary,no,2013,no,no,cellular,19,feb,222,4,94,2,success
985,58,blue-collar,divorced,secondary,no,543,no,yes,telephone,17,jul,264,3,-1,0,unknown
986,56,management,divorced,tertiary,no,1016,yes,no,unknown,9,jun,184,5,-1,0,unknown
987,32,blue-collar,single,secondary,no,604,no,yes,cellular,28,may,95,3,-1,0,unknown
988,42,management,single,tertiary,no,525,no,no,cellular,13,aug,127,2,-1,0,unknown
989,52,retired,divorced,primary,no,353,no,no,cellular,31,jul,395,4,-1,0,unknown
990,46,management,married,tertiary,no,964,yes,no,cellular,8,apr,174,1,-1,0,unknown
991,37,admin.,married,tertiary,no,3913,yes,no,cellular,27,apr,124,1,-1,0,unknown
992,39,blue-collar,married,primary,no,879,yes,no,unknown,26,may,102,2,-1,0,unknown
993,31,admin.,married,secondary,no,314,yes,no,cellular,17,apr,279,1,-1,0,unknown
994,59,housemaid,married,primary,no,0,no,no,cellular,27,aug,76,11,-1,0,unknown
995,38,blue-collar,married,secondary,no,1370,yes,no,cellular,11,may,472,2,-1,0,unknown
996,58,management,married,secondary,no,37,no,no,cellular,18,aug,84,11,-1,0,unknown
997,34,management,single,tertiary,no,673,yes,yes,cellular,20,nov,271,1,184,1,failure
998,40,services,married,secondary,no,-342,yes,no,unknown,26,may,754,1,-1,0,unknown
999,20,student,single,secondary,no,291,no,no,telephone,11,may,172,5,371,5,failure
1000,34,technician,married,secondary,no,209,yes,yes,cellular,8,apr,375,2,-1,0,unknown
1001,31,technician,single,tertiary,no,438,yes,no,cellular,12,aug,130,2,-1,0,unknown
1002,39,admin.,single,secondary,no,1242,yes,no,unknown,12,may,303,3,-1,0,unknown
1003,34,entrepreneur,married,tertiary,no,355,yes,no,unknown,16,may,261,1,-1,0,unknown
1004,24,blue-collar,married,secondary,no,204,yes,yes,cellular,17,apr,229,3,-1,0,unknown
1005,41,management,married,tertiary,no,10758,yes,no,cellular,1,jun,288,1,-1,0,unknown
1006,40,management,married,tertiary,no,5,yes,no,cellular,18,nov,219,3,-1,0,unknown
1007,45,technician,single,secondary,no,410,yes,no,unknown,30,may,891,4,-1,0,unknown
1008,36,management,married,tertiary,no,605,yes,no,unknown,26,may,204,1,-1,0,unknown
1009,53,management,married,tertiary,no,4,no,no,unknown,20,jun,19,6,-1,0,unknown
1010,23,student,single,secondary,no,8494,no,no,cellular,25,aug,158,2,-1,0,unknown
1011,42,entrepreneur,married,primary,no,198,yes,no,unknown,8,may,314,1,-1,0,unknown
1012,48,blue-collar,married,secondary,no,841,yes,no,unknown,19,may,215,1,-1,0,unknown
1013,34,management,married,tertiary,no,8,no,no,cellular,25,aug,169,4,-1,0,unknown
1014,36,admin.,married,secondary,no,470,yes,no,cellular,31,jul,101,4,-1,0,unknown
1015,43,retired,married,secondary,no,520,yes,no,unknown,20,may,15,13,-1,0,unknown
1016,36,blue-collar,married,secondary,no,439,yes,no,unknown,21,may,260,5,-1,0,unknown
1017,49,blue-collar,married,secondary,no,-454,yes,no,cellular,14,may,558,1,-1,0,unknown
1018,55,retired,married,secondary,no,466,no,no,unknown,17,jun,287,4,-1,0,unknown
1019,53,retired,married,secondary,no,665,yes,no,cellular,22,apr,371,2,-1,0,unknown
1020,42,technician,married,secondary,no,994,yes,no,cellular,11,aug,149,1,78,5,failure
1021,45,admin.,married,secondary,no,5346,yes,yes,unknown,21,oct,187,1,-1,0,unknown
1022,31,blue-collar,married,secondary,no,1243,yes,no,unknown,21,may,32,1,-1,0,unknown
1023,32,admin.,married,tertiary,no,0,yes,no,unknown,5,may,138,1,-1,0,unknown
1024,36,blue-collar,married,secondary,no,2357,yes,no,unknown,17,jun,228,2,-1,0,unknown
1025,56,retired,married,secondary,no,1044,no,no,telephone,3,jul,353,2,-1,0,unknown
1026,46,admin.,married,secondary,no,1069,yes,no,unknown,8,may,45,2,-1,0,unknown
1027,41,housemaid,single,secondary,no,231,no,no,cellular,9,jul,76,2,-1,0,unknown
1028,31,admin.,married,secondary,no,0,yes,yes,unknown,6,may,144,2,-1,0,unknown
1029,32,technician,married,secondary,no,266,yes,no,cellular,19,aug,168,2,-1,0,unknown
1030,38,management,married,tertiary,no,-70,yes,no,cellular,30,jan,140,1,2,3,other
1031,49,retired,single,primary,no,25824,no,no,unknown,17,jun,94,1,-1,0,unknown
1032,46,management,single,primary,no,538,no,no,unknown,17,jun,118,3,-1,0,unknown
1033,29,technician,single,secondary,no,534,yes,no,cellular,18,may,382,1,-1,0,unknown
1034,36,admin.,married,unknown,no,2323,no,no,cellular,19,nov,111,1,-1,0,unknown
1035,38,admin.,married,secondary,no,1852,yes,no,cellular,15,may,298,2,-1,0,unknown
1036,53,technician,married,secondary,no,2647,yes,no,unknown,30,may,121,1,-1,0,unknown
1037,43,management,married,tertiary,no,2767,yes,no,unknown,15,may,317,7,-1,0,unknown
1038,41,management,married,tertiary,no,176,yes,yes,unknown,5,may,42,1,-1,0,unknown
1039,42,management,single,secondary,no,9720,no,no,cellular,5,aug,81,2,-1,0,unknown
1040,55,blue-collar,divorced,secondary,no,1613,yes,no,cellular,3,apr,296,1,270,3,failure
1041,39,admin.,divorced,secondary,no,2903,yes,yes,telephone,25,jul,259,2,-1,0,unknown
1042,30,admin.,single,secondary,no,81,yes,no,cellular,6,aug,121,6,112,3,other
1043,41,blue-collar,married,secondary,no,780,yes,no,cellular,15,may,432,3,-1,0,unknown
1044,44,unemployed,married,tertiary,no,178,no,no,cellular,8,aug,126,2,-1,0,unknown
1045,58,management,married,tertiary,no,299,no,no,cellular,16,jul,120,4,-1,0,unknown
1046,35,retired,married,primary,no,285,yes,no,cellular,29,jan,136,1,-1,0,unknown
1047,27,blue-collar,married,secondary,no,872,yes,no,cellular,17,apr,1130,3,-1,0,unknown
1048,34,services,married,secondary,no,1337,no,no,cellular,17,dec,330,2,127,3,success
1049,25,services,married,secondary,no,72,yes,no,cellular,23,jul,305,2,-1,0,unknown
1050,36,blue-collar,married,secondary,no,0,no,no,unknown,20,jun,332,3,-1,0,unknown
1051,38,blue-collar,married,secondary,no,-388,yes,no,unknown,9,may,412,1,-1,0,unknown
1052,30,admin.,married,secondary,no,11,yes,no,cellular,11,may,157,1,-1,0,unknown
1053,47,blue-collar,divorced,secondary,yes,-535,yes,no,cellular,30,jul,71,2,-1,0,unknown
1054,41,services,divorced,secondary,no,787,yes,no,cellular,8,may,297,2,-1,0,unknown
1055,36,management,single,tertiary,no,3343,no,no,cellular,18,nov,307,1,-1,0,unknown
1056,63,entrepreneur,married,secondary,no,3904,no,no,telephone,4,aug,250,2,187,2,success
1057,23,management,single,tertiary,no,736,yes,no,cellular,30,apr,119,1,-1,0,unknown
1058,32,management,married,tertiary,no,1390,no,no,cellular,7,aug,116,2,-1,0,unknown
1059,57,retired,married,primary,no,808,no,no,telephone,7,jul,274,1,-1,0,unknown
1060,48,management,married,tertiary,no,1147,no,no,cellular,5,aug,389,1,64,2,success
1061,49,services,married,secondary,no,1122,no,no,cellular,4,aug,143,1,-1,0,unknown
1062,50,technician,married,secondary,no,-568,yes,yes,unknown,28,may,860,2,-1,0,unknown
1063,33,blue-collar,married,primary,no,1165,yes,no,unknown,21,may,420,2,-1,0,unknown
1064,53,services,divorced,secondary,no,-905,yes,no,unknown,28,may,213,1,-1,0,unknown
1065,30,unemployed,married,tertiary,no,0,yes,no,cellular,18,nov,756,1,-1,0,unknown
1066,38,technician,married,secondary,no,740,no,no,cellular,7,aug,259,3,-1,0,unknown
1067,44,management,married,secondary,no,8262,yes,no,cellular,23,jul,201,16,-1,0,unknown
1068,39,admin.,single,secondary,no,14,yes,yes,unknown,13,may,19,9,-1,0,unknown
1069,45,technician,single,unknown,no,7108,yes,yes,cellular,18,nov,53,1,172,3,failure
1070,36,blue-collar,married,secondary,no,1049,yes,no,cellular,14,may,224,4,-1,0,unknown
1071,38,blue-collar,married,secondary,no,0,yes,no,cellular,13,may,57,5,349,1,other
1072,36,housemaid,married,secondary,no,419,yes,no,unknown,30,may,251,1,-1,0,unknown
1073,30,management,single,tertiary,no,726,yes,no,cellular,16,apr,39,1,342,3,failure
1074,28,technician,divorced,tertiary,no,594,yes,yes,unknown,18,jun,54,3,-1,0,unknown
1075,26,unemployed,married,tertiary,no,454,yes,yes,unknown,23,may,28,18,-1,0,unknown
1076,54,unknown,married,secondary,no,2206,no,no,cellular,12,nov,104,1,99,2,other
1077,38,admin.,married,tertiary,no,1988,no,no,cellular,27,mar,164,2,130,2,failure
1078,32,technician,single,tertiary,no,0,no,no,cellular,7,aug,268,2,-1,0,unknown
1079,50,admin.,divorced,secondary,no,202,no,yes,cellular,17,nov,148,1,-1,0,unknown
1080,43,blue-collar,married,secondary,no,667,yes,no,unknown,7,may,228,3,-1,0,unknown
1081,48,admin.,married,secondary,no,112,no,no,cellular,18,aug,139,5,-1,0,unknown
1082,57,housemaid,married,primary,no,50,no,no,cellular,18,aug,89,3,-1,0,unknown
1083,64,housemaid,married,primary,no,768,no,no,cellular,15,jul,250,2,182,1,success
1084,26,services,divorced,secondary,no,74,yes,no,unknown,23,may,106,6,-1,0,unknown
1085,33,blue-collar,married,secondary,no,661,yes,no,cellular,18,jul,968,1,-1,0,unknown
1086,50,self-employed,married,secondary,no,3025,no,yes,cellular,6,aug,168,3,-1,0,unknown
1087,47,self-employed,married,tertiary,no,751,no,no,cellular,24,jul,408,14,-1,0,unknown
1088,39,management,single,tertiary,no,416,no,no,cellular,23,oct,56,4,-1,0,unknown
1089,52,services,married,primary,no,14,no,yes,cellular,28,jul,55,5,-1,0,unknown
1090,31,blue-collar,single,primary,no,-502,yes,no,unknown,29,may,76,4,-1,0,unknown
1091,50,blue-collar,married,primary,no,0,no,no,cellular,11,aug,72,5,-1,0,unknown
1092,47,technician,married,secondary,no,599,yes,no,cellular,13,aug,99,3,-1,0,unknown
1093,30,management,single,tertiary,no,-218,yes,no,cellular,27,aug,13,15,-1,0,unknown
1094,32,technician,single,tertiary,no,1012,no,no,cellular,14,apr,178,1,-1,0,unknown
1095,36,technician,married,secondary,no,300,no,no,unknown,9,jun,287,1,-1,0,unknown
1096,46,technician,married,tertiary,no,217,yes,no,cellular,14,may,141,1,346,2,other
1097,45,management,divorced,tertiary,no,2096,no,no,cellular,21,nov,127,1,100,2,failure
1098,37,technician,single,secondary,no,0,no,no,cellular,4,aug,69,2,-1,0,unknown
1099,58,housemaid,married,primary,no,5278,yes,no,unknown,4,jun,763,4,-1,0,unknown
1100,59,management,married,tertiary,no,1831,no,no,cellular,17,feb,122,1,92,1,failure
1101,28,management,married,tertiary,no,1480,yes,no,cellular,18,may,143,1,-1,0,unknown
1102,48,management,married,tertiary,no,7289,yes,no,cellular,2,feb,316,3,-1,0,unknown
1103,55,blue-collar,married,unknown,no,1665,no,no,telephone,30,jul,89,2,-1,0,unknown
1104,37,blue-collar,single,primary,no,851,yes,no,cellular,15,may,151,1,352,1,failure
1105,41,management,married,tertiary,no,2885,no,no,cellular,19,nov,40,1,-1,0,unknown
1106,35,blue-collar,married,secondary,no,137,no,yes,unknown,4,oct,5,1,808,12,failure
1107,34,blue-collar,single,secondary,no,1239,yes,no,cellular,18,jul,90,1,-1,0,unknown
1108,43,management,single,tertiary,no,146,no,no,cellular,21,nov,50,1,113,5,other
1109,59,technician,married,secondary,no,1,no,no,cellular,15,apr,159,2,378,3,failure
1110,50,blue-collar,divorced,primary,no,-10,no,yes,cellular,10,jul,369,6,-1,0,unknown
1111,37,technician,married,secondary,no,480,no,no,cellular,22,oct,344,2,182,8,other
1112,35,technician,married,secondary,no,2789,yes,no,cellular,4,sep,256,2,94,1,failure
1113,50,technician,single,secondary,no,3897,no,no,cellular,26,oct,298,1,-1,0,unknown
1114,36,technician,divorced,secondary,no,487,no,yes,cellular,11,aug,268,3,-1,0,unknown
1115,41,admin.,married,secondary,no,5110,yes,no,cellular,13,apr,231,1,-1,0,unknown
1116,28,management,married,tertiary,no,318,yes,no,unknown,27,may,4,4,-1,0,unknown
1117,42,technician,single,tertiary,no,-411,yes,no,cellular,12,may,78,5,292,3,failure
1118,60,retired,married,secondary,no,4820,no,no,unknown,5,jun,419,1,-1,0,unknown
1119,28,management,single,tertiary,no,4937,yes,no,telephone,13,may,421,3,-1,0,unknown
1120,48,entrepreneur,married,secondary,no,725,no,yes,cellular,10,jul,105,1,-1,0,unknown
1121,51,entrepreneur,married,tertiary,no,5403,no,no,unknown,6,jun,42,1,-1,0,unknown
1122,32,technician,married,tertiary,no,4089,no,no,cellular,26,may,114,7,287,3,failure
1123,35,technician,married,tertiary,no,188,no,no,cellular,26,aug,286,2,-1,0,unknown
1124,37,technician,married,unknown,no,189,no,no,cellular,1,oct,238,1,107,2,success
1125,38,blue-collar,divorced,secondary,no,2998,yes,no,unknown,11,jun,91,1,-1,0,unknown
